Timestamp,Software,CPU_Total_Pct,RAM_Total_MB,Core_0_Pct,Core_1_Pct,Core_2_Pct,Core_3_Pct,Core_4_Pct,Core_5_Pct,Core_6_Pct,Core_7_Pct,Core_8_Pct,Core_9_Pct,Core_10_Pct,Core_11_Pct,Core_12_Pct,Core_13_Pct,Core_14_Pct,Core_15_Pct
12:34:18,ROBOGUIDE,92.9,443.88,20.3,26.9,25.0,29.9,22.4,11.9,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
12:34:19,ROBOGUIDE,88.9,443.88,43.8,27.9,42.6,40.6,41.8,29.9,10.6,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1
12:34:20,ROBOGUIDE,94.5,444.02,27.9,15.2,17.9,34.3,28.8,14.9,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
12:34:21,ROBOGUIDE,95.6,444.02,41.4,32.8,41.4,34.3,28.4,14.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
12:34:22,ROBOGUIDE,88.1,444.02,23.5,32.4,39.1,26.9,31.3,16.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
12:34:24,ROBOGUIDE,95.6,444.03,38.9,32.4,30.9,31.3,25.4,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
12:34:25,ROBOGUIDE,111.7,444.03,54.9,51.5,51.5,53.6,52.9,42.6,6.1,9.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,7.6
12:34:26,ROBOGUIDE,81.5,444.0,25.7,20.9,23.9,29.9,22.4,13.6,3.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6
12:34:27,ROBOGUIDE,128.3,444.0,19.7,27.3,35.8,21.2,32.8,25.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5
12:34:28,ROBOGUIDE,87.8,444.01,27.5,35.3,28.8,18.2,16.7,15.2,10.6,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1
12:34:29,ROBOGUIDE,69.5,443.48,31.9,24.2,31.8,28.8,22.7,22.7,9.1,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.1
12:34:30,ROBOGUIDE,99.5,443.48,42.9,33.3,43.3,24.2,25.8,13.6,12.1,16.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1
12:34:31,ROBOGUIDE,93.4,443.48,20.3,31.3,26.5,19.4,22.4,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1
12:34:32,ROBOGUIDE,85.9,443.48,29.0,26.9,33.3,19.7,46.3,24.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,3.0
12:34:33,ROBOGUIDE,99.4,443.49,32.4,34.8,25.8,24.2,18.2,6.1,1.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
12:34:34,ROBOGUIDE,122.0,443.49,31.9,44.3,52.2,36.8,35.3,16.4,6.0,1.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,4.5
12:34:35,ROBOGUIDE,110.1,443.46,32.4,25.4,30.3,19.7,25.8,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1
12:34:36,ROBOGUIDE,128.1,443.46,42.6,37.9,45.6,35.3,55.2,28.8,13.6,3.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,7.6
12:34:37,ROBOGUIDE,92.9,443.47,28.6,34.3,25.4,23.5,29.4,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
12:34:38,ROBOGUIDE,88.8,443.47,32.9,29.9,27.9,23.2,16.7,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5
12:34:39,ROBOGUIDE,88.6,443.48,42.0,43.3,33.3,53.7,35.8,22.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
12:34:40,ROBOGUIDE,73.9,443.48,22.9,27.9,17.9,26.9,13.6,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6
12:34:41,ROBOGUIDE,78.4,443.48,37.1,27.3,24.2,24.2,22.1,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
12:34:42,ROBOGUIDE,94.8,443.48,18.8,19.7,17.9,41.2,33.3,22.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,9.1
12:34:43,ROBOGUIDE,99.3,443.48,36.6,35.8,31.3,29.4,16.4,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5
12:34:44,ROBOGUIDE,89.1,447.49,47.9,46.4,46.3,49.3,22.1,11.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5
12:34:45,ROBOGUIDE,75.6,447.49,30.9,21.2,14.9,27.3,18.2,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,7.6
12:34:46,ROBOGUIDE,94.9,447.49,24.3,25.4,26.9,17.9,20.9,16.4,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1
12:34:47,ROBOGUIDE,97.9,447.49,46.4,35.3,39.1,41.8,34.3,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5
12:34:48,ROBOGUIDE,79.5,447.64,29.0,31.3,32.8,32.8,37.3,29.9,10.4,10.4,0.0,0.0,1.5,0.0,0.0,0.0,0.0,11.9
12:34:49,ROBOGUIDE,97.4,447.64,47.1,49.3,50.7,54.5,31.8,29.9,16.7,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
12:34:50,ROBOGUIDE,101.7,447.64,27.9,22.4,22.4,23.9,25.4,20.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5
12:34:52,ROBOGUIDE,97.2,447.64,29.4,29.4,38.2,23.9,29.9,23.5,4.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
12:34:53,ROBOGUIDE,83.9,447.65,26.1,32.4,29.0,32.8,25.4,28.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
12:34:54,ROBOGUIDE,95.4,447.65,29.4,23.9,25.4,26.9,13.4,20.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
12:34:55,ROBOGUIDE,84.4,447.65,23.2,24.2,30.3,20.9,21.2,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1
12:34:56,ROBOGUIDE,96.3,447.55,31.4,39.4,39.1,33.3,25.4,12.1,7.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6
12:34:57,ROBOGUIDE,94.8,447.55,22.4,29.9,22.7,29.9,21.2,14.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5
12:34:58,ROBOGUIDE,103.0,447.56,27.1,28.4,29.9,29.9,28.4,26.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5
12:34:59,ROBOGUIDE,94.1,447.56,14.7,26.9,16.4,26.9,28.4,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5
12:35:00,ROBOGUIDE,94.2,447.56,40.6,32.8,41.2,35.8,35.3,26.9,13.2,20.9,3.0,4.5,0.0,0.0,0.0,0.0,0.0,7.5
12:35:01,ROBOGUIDE,88.2,447.56,28.4,17.6,41.2,36.8,42.6,33.8,14.9,1.5,1.5,0.0,0.0,0.0,0.0,1.5,0.0,9.0
12:35:02,ROBOGUIDE,80.5,447.57,24.6,26.9,19.4,20.6,22.4,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5
12:35:03,ROBOGUIDE,95.8,447.54,39.4,34.3,41.2,37.3,25.4,19.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5
12:35:04,ROBOGUIDE,88.1,447.54,24.6,14.9,19.4,23.9,23.9,11.9,4.4,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3
12:35:05,ROBOGUIDE,101.0,447.54,44.3,39.7,50.0,40.8,38.8,31.8,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,6.1
12:35:06,ROBOGUIDE,89.6,447.54,41.4,30.9,34.3,10.4,23.5,9.0,9.0,10.3,3.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0
12:35:07,ROBOGUIDE,97.1,447.55,24.3,32.8,23.5,23.9,25.4,14.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5
12:35:08,ROBOGUIDE,102.5,447.55,25.4,25.8,33.3,31.8,22.4,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5
12:35:09,ROBOGUIDE,90.4,447.55,30.0,28.4,34.3,37.3,25.4,20.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1
12:35:10,ROBOGUIDE,76.9,447.56,19.1,28.8,28.8,16.7,16.7,16.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
