Timestamp,Software,CPU_Total_Pct,RAM_Total_MB,Core_0_Pct,Core_1_Pct,Core_2_Pct,Core_3_Pct,Core_4_Pct,Core_5_Pct,Core_6_Pct,Core_7_Pct,Core_8_Pct,Core_9_Pct,Core_10_Pct,Core_11_Pct,Core_12_Pct,Core_13_Pct,Core_14_Pct,Core_15_Pct
12:51:53,OpenTP,17.2,355.4,42.6,21.9,26.6,25.0,12.5,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5
12:51:54,OpenTP,57.8,355.46,56.3,39.4,35.9,32.8,17.2,18.8,4.6,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6
12:51:55,OpenTP,57.8,366.66,30.3,18.5,28.1,26.6,19.4,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9
12:51:56,OpenTP,53.1,366.72,34.3,16.9,18.8,31.2,13.6,10.4,1.6,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2
12:51:57,OpenTP,78.0,366.84,41.8,27.3,39.1,35.9,24.6,19.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8
12:51:58,OpenTP,74.9,366.91,48.5,35.4,43.9,44.6,29.2,23.1,13.8,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2
12:51:59,OpenTP,92.1,367.03,45.6,34.4,40.0,23.1,33.9,21.0,11.3,6.2,1.5,0.0,0.0,0.0,0.0,0.0,0.0,9.4
12:52:00,OpenTP,70.2,367.09,36.8,20.0,18.8,25.0,27.3,23.9,9.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6
12:52:01,OpenTP,6.2,356.15,33.8,7.8,14.1,17.2,6.2,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8
12:52:02,OpenTP,15.6,356.27,29.4,7.8,10.8,18.8,30.8,27.3,10.8,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2
12:52:03,OpenTP,57.8,367.4,33.8,23.1,26.6,25.0,15.6,15.4,4.8,1.6,0.0,1.6,0.0,0.0,0.0,0.0,0.0,9.4
12:52:04,OpenTP,50.0,367.46,37.1,18.8,19.7,25.0,20.3,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.9
12:52:05,OpenTP,79.6,367.53,48.0,30.8,29.7,29.7,30.3,18.5,12.3,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8
12:52:06,OpenTP,56.2,368.62,47.9,28.6,29.7,23.1,14.1,10.9,3.2,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2
12:52:07,OpenTP,59.3,368.77,54.8,37.9,43.8,26.6,26.2,18.8,7.7,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2
12:52:08,OpenTP,101.5,368.84,50.7,28.6,35.9,28.1,24.2,16.1,1.6,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7
12:52:09,OpenTP,98.3,369.03,39.4,30.8,43.9,51.6,24.6,16.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9
12:52:10,OpenTP,87.4,369.09,47.1,21.9,21.9,34.4,26.2,16.9,14.1,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8
12:52:11,OpenTP,71.8,369.21,63.0,32.3,40.0,39.1,26.6,20.6,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6
12:52:12,OpenTP,70.3,369.28,46.3,23.4,29.2,14.1,23.4,15.4,9.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9
12:52:13,OpenTP,37.5,367.71,34.8,20.3,50.0,33.8,23.4,33.8,6.2,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6
12:52:14,OpenTP,32.8,358.34,40.8,21.5,32.8,33.8,15.9,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4
12:52:15,OpenTP,79.6,369.46,44.9,17.2,29.7,26.6,22.7,13.4,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,6.2
12:52:16,OpenTP,67.1,358.59,45.1,33.8,46.2,31.8,28.1,17.2,6.3,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7
12:52:17,OpenTP,29.7,369.6,37.1,32.8,34.4,32.8,18.8,15.6,0.0,1.6,0.0,0.0,0.0,1.6,0.0,0.0,1.6,6.2
12:52:18,OpenTP,64.0,369.73,51.4,20.0,24.6,34.4,18.8,3.1,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5
12:52:19,OpenTP,39.0,365.45,42.6,17.2,17.2,17.2,15.2,14.1,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8
12:52:20,OpenTP,78.0,369.92,39.1,21.9,32.3,26.2,28.1,17.2,14.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2
12:52:21,OpenTP,17.2,358.86,39.4,9.2,25.8,12.3,11.1,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2
12:52:22,OpenTP,74.9,369.98,60.3,44.6,60.6,50.0,34.8,33.3,9.1,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7
12:52:23,OpenTP,39.0,359.0,28.4,23.8,20.3,19.0,29.7,26.6,7.9,17.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,10.8
12:52:24,OpenTP,60.9,370.09,33.8,20.3,20.0,20.3,22.2,19.0,7.9,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9
12:52:25,OpenTP,67.1,370.23,42.3,21.5,21.9,16.9,10.8,16.9,1.5,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2
12:52:26,OpenTP,65.6,370.3,56.2,46.2,36.9,35.4,29.0,24.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2
12:52:27,OpenTP,96.8,370.42,46.4,25.0,37.9,25.0,23.9,24.2,6.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8
