Timestamp,Software,CPU_Total_Pct,RAM_Total_MB,Core_0_Pct,Core_1_Pct,Core_2_Pct,Core_3_Pct,Core_4_Pct,Core_5_Pct,Core_6_Pct,Core_7_Pct,Core_8_Pct,Core_9_Pct,Core_10_Pct,Core_11_Pct
23:01:44,OpenTP,3.1,305.93,35.9,4.8,34.8,3.1,30.3,9.2,28.1,12.1,25.8,28.1,42.2,53.0
23:01:45,OpenTP,10.9,308.41,30.3,0.0,18.5,0.0,20.3,0.0,17.2,0.0,48.4,49.2,75.8,67.7
23:01:46,OpenTP,0.0,308.41,17.9,0.0,7.8,0.0,9.4,0.0,6.2,0.0,43.9,25.4,53.1,63.1
23:01:47,OpenTP,7.8,308.45,41.6,0.0,7.7,0.0,9.4,0.0,9.2,0.0,25.0,28.1,53.8,76.5
23:01:48,OpenTP,4.7,308.45,31.2,0.0,18.8,0.0,20.0,0.0,24.6,0.0,21.2,13.8,37.5,53.1
23:01:49,OpenTP,10.9,308.17,45.5,0.0,34.8,3.6,20.3,0.0,21.5,0.0,19.7,11.9,45.3,44.8
23:01:50,OpenTP,25.0,311.63,46.3,0.0,27.7,0.0,35.4,0.0,29.2,0.0,29.0,14.5,36.9,50.8
23:01:51,OpenTP,18.6,308.46,47.7,0.0,20.3,0.0,17.2,0.0,25.0,11.9,49.3,47.8,50.0,59.7
23:01:52,OpenTP,26.5,307.93,31.3,0.0,31.8,0.0,23.1,0.0,2.9,29.2,49.2,48.5,19.1,62.5
23:01:53,OpenTP,24.9,303.76,40.9,1.6,27.7,0.0,23.1,3.0,13.6,21.2,51.5,49.3,44.1,68.1
23:01:54,OpenTP,24.9,310.42,52.2,1.6,21.9,0.0,28.1,0.0,6.2,25.0,67.6,66.2,65.7,77.3
23:01:55,OpenTP,31.1,307.86,34.3,0.0,18.5,0.0,24.6,0.0,1.6,30.3,48.5,30.8,28.6,43.8
23:01:56,OpenTP,20.3,311.98,35.4,0.0,20.0,0.0,20.0,0.0,0.0,43.8,43.3,44.3,9.5,43.8
23:01:57,OpenTP,26.5,310.44,52.3,1.6,35.9,0.0,26.6,0.0,0.0,20.3,57.8,22.4,13.6,54.4
23:01:58,OpenTP,17.0,302.35,57.6,0.0,26.6,0.0,23.4,0.0,0.0,14.1,45.5,40.3,9.2,40.0
23:01:59,OpenTP,49.9,312.61,49.2,0.0,47.0,0.0,33.8,0.0,3.2,21.5,50.8,40.9,21.2,40.9
23:02:00,OpenTP,57.7,311.94,47.7,0.0,31.7,0.0,47.7,0.0,0.0,31.2,36.9,26.2,22.2,33.8
23:02:01,OpenTP,57.8,311.94,57.6,0.0,39.4,0.0,33.3,0.0,1.3,47.8,46.3,47.0,32.4,44.6
23:02:02,OpenTP,31.1,310.38,31.8,0.0,28.1,0.0,15.6,0.0,0.0,33.8,41.8,46.2,19.7,45.3
23:02:03,OpenTP,23.2,307.0,61.5,0.0,20.0,0.0,20.0,0.0,0.0,15.2,43.3,18.5,15.4,66.7
23:02:04,OpenTP,35.4,307.88,41.2,1.6,35.4,0.0,30.8,0.0,20.0,30.8,71.2,67.6,71.4,80.0
23:02:05,OpenTP,26.6,310.82,47.8,3.2,36.2,0.0,19.1,0.0,4.7,23.2,78.6,89.9,76.9,92.6
23:02:06,OpenTP,18.7,310.82,40.6,0.0,27.7,0.0,29.7,0.0,0.0,26.9,33.8,31.7,7.7,53.1
23:02:07,OpenTP,25.0,307.21,48.4,0.0,38.1,0.0,34.9,0.0,0.0,21.5,46.9,29.2,9.4,51.6
23:02:08,OpenTP,6.2,298.56,35.4,0.0,29.2,0.0,13.8,0.0,3.1,23.1,54.5,26.2,13.6,50.8
23:02:09,OpenTP,9.4,304.45,48.4,0.0,34.4,0.0,11.1,0.0,0.0,12.3,50.0,34.4,17.2,51.5
23:02:10,OpenTP,15.6,299.56,53.6,0.0,19.0,1.6,14.1,1.5,1.6,14.1,53.1,29.7,12.3,65.2
23:02:11,OpenTP,25.0,307.95,48.5,0.0,30.8,0.0,24.6,0.0,0.0,26.2,61.8,70.1,34.8,76.5
23:02:12,OpenTP,20.3,298.56,33.3,0.0,20.3,0.0,21.5,0.0,15.2,23.4,43.8,29.2,4.8,45.5
23:02:13,OpenTP,9.4,299.44,39.4,0.0,23.1,0.0,38.5,0.0,0.0,23.4,55.4,24.6,13.4,48.5
23:02:14,OpenTP,14.0,309.97,57.8,1.5,15.6,0.0,24.6,0.0,3.1,23.1,53.0,32.8,12.7,54.5
23:02:15,OpenTP,15.6,308.64,41.5,0.0,42.2,0.0,12.5,0.0,0.0,18.8,50.7,24.2,6.2,63.8
23:02:16,OpenTP,18.7,310.45,47.1,3.1,39.1,3.4,21.9,4.8,1.6,34.4,47.8,30.3,19.4,49.3
23:02:17,OpenTP,28.1,307.38,42.2,0.0,31.8,0.0,19.7,0.0,0.0,40.3,53.8,33.3,21.9,72.1
23:02:18,OpenTP,10.9,311.22,21.9,0.0,34.4,0.0,16.9,0.0,0.0,42.9,53.0,18.5,10.8,58.8
23:02:19,OpenTP,21.8,311.07,32.8,0.0,48.5,0.0,18.8,0.0,3.1,24.6,32.3,22.7,12.3,73.8
23:02:20,OpenTP,28.1,310.45,40.9,0.0,43.1,0.0,37.5,0.0,1.6,12.5,42.2,18.8,15.4,54.5
23:02:21,OpenTP,32.8,310.45,50.8,0.0,27.7,0.0,28.6,0.0,12.1,12.1,42.2,35.9,4.7,39.7
23:02:22,OpenTP,34.3,310.48,54.5,2.9,32.3,0.0,33.8,0.0,27.3,2.9,65.7,49.3,23.8,18.2
23:02:23,OpenTP,7.8,303.76,33.8,0.0,32.3,0.0,17.2,0.0,23.1,0.0,57.8,40.0,29.4,15.2
23:02:24,OpenTP,3.1,299.21,53.8,0.0,10.9,0.0,30.8,0.0,12.5,0.0,62.1,28.1,20.6,11.1
23:02:25,OpenTP,0.0,298.78,24.6,0.0,9.4,0.0,29.7,0.0,28.1,0.0,51.6,43.1,13.6,9.2
23:02:26,OpenTP,3.0,303.6,32.4,0.0,24.2,0.0,30.9,0.0,27.9,0.0,44.8,49.3,30.3,6.0
23:02:27,OpenTP,4.7,303.61,33.8,0.0,23.9,0.0,26.2,0.0,23.4,0.0,53.8,39.1,20.0,13.8
23:02:28,OpenTP,21.8,310.85,43.3,2.8,15.6,0.0,31.8,0.0,13.8,0.0,59.7,27.7,45.5,17.5
23:02:29,OpenTP,53.0,310.39,35.3,0.0,39.4,0.0,43.1,0.0,41.5,0.0,58.7,42.9,17.2,6.2
23:02:30,OpenTP,54.6,303.21,58.5,0.0,45.5,1.4,31.2,4.3,26.6,0.0,40.0,43.1,21.5,18.2
23:02:31,OpenTP,12.5,305.39,44.1,0.0,35.9,0.0,21.9,0.0,21.9,0.0,34.8,53.8,30.8,16.9
23:02:32,OpenTP,15.4,308.17,36.8,0.0,21.5,0.0,18.5,0.0,46.2,0.0,58.2,42.4,42.6,13.4
23:02:33,OpenTP,23.4,311.33,56.9,8.7,36.5,0.0,23.1,0.0,31.7,0.0,38.5,43.1,32.3,25.4
23:02:34,OpenTP,28.1,307.02,46.4,15.5,37.9,6.6,32.3,6.8,29.2,0.0,60.3,48.5,53.8,30.8
23:02:35,OpenTP,29.7,310.46,36.4,0.0,50.0,0.0,28.1,0.0,20.3,0.0,43.1,35.9,23.8,7.9
23:02:36,OpenTP,37.5,309.71,26.2,0.0,40.0,0.0,27.0,0.0,38.5,3.2,54.4,36.5,32.8,12.3
23:02:37,OpenTP,28.1,307.02,34.4,0.0,32.3,0.0,52.2,0.0,10.9,0.0,10.8,6.0,3.0,0.0
23:02:38,OpenTP,21.8,305.57,37.3,0.0,40.6,0.0,32.8,0.0,37.5,0.0,25.8,15.4,9.5,9.2
23:02:39,OpenTP,32.7,310.73,36.4,0.0,44.6,1.8,26.6,0.0,26.6,0.0,10.8,3.2,0.0,1.6
23:02:40,OpenTP,23.4,305.58,50.0,0.0,31.2,0.0,39.4,0.0,23.1,0.0,17.2,9.0,1.5,6.2
23:02:41,OpenTP,20.3,307.39,48.5,0.0,34.8,0.0,37.5,0.0,29.2,0.0,27.3,15.2,9.2,3.1
23:02:42,OpenTP,20.3,307.77,32.3,0.0,35.4,0.0,52.3,0.0,40.6,0.0,18.2,16.9,4.6,6.2
23:02:43,OpenTP,7.8,307.02,36.8,0.0,31.8,0.0,44.6,0.0,20.3,0.0,16.9,7.8,7.6,6.2
23:02:44,OpenTP,17.2,311.33,50.8,0.0,32.3,0.0,32.8,0.0,35.4,0.0,18.2,4.7,1.6,1.6
23:02:45,OpenTP,29.7,310.46,50.0,0.0,34.4,0.0,29.2,0.0,18.5,0.0,19.4,12.1,4.6,6.2
23:02:46,OpenTP,43.6,313.89,40.3,0.0,44.6,0.0,47.7,0.0,35.4,0.0,18.5,6.2,4.6,3.0
23:02:47,OpenTP,14.0,302.19,33.3,14.3,32.3,0.0,34.3,0.0,15.6,0.0,18.2,10.9,10.8,6.3
23:02:48,OpenTP,21.9,305.75,37.3,3.1,33.3,1.5,29.7,1.5,39.1,2.9,15.6,16.9,10.6,4.5
23:02:49,OpenTP,26.5,310.74,29.2,7.7,38.5,0.0,39.1,0.0,32.8,0.0,50.7,40.9,27.7,13.2
23:02:50,OpenTP,32.8,310.46,32.3,0.0,32.8,1.3,29.2,0.0,20.3,1.3,20.0,12.3,6.2,13.2
23:02:51,OpenTP,15.6,302.83,20.3,16.9,21.5,0.0,32.8,3.1,9.4,3.1,7.7,15.2,7.7,9.2
23:02:52,OpenTP,10.9,307.55,0.0,30.8,28.1,0.0,32.8,0.0,14.1,0.0,10.4,22.7,17.2,12.1
23:02:53,OpenTP,9.4,307.55,0.0,26.2,40.6,0.0,30.3,0.0,25.0,0.0,0.0,15.6,6.2,1.6
23:02:54,OpenTP,20.3,307.96,0.0,43.3,31.2,0.0,18.5,0.0,10.9,0.0,1.5,12.1,3.1,1.5
23:02:55,OpenTP,3.1,308.53,0.0,32.3,24.6,0.0,20.9,0.0,23.1,0.0,0.0,12.7,4.8,0.0
23:02:56,OpenTP,3.1,308.84,0.0,46.2,38.5,0.0,15.6,0.0,19.0,0.0,6.1,18.8,10.6,10.6
23:02:57,OpenTP,4.7,308.88,0.0,35.9,24.2,0.0,30.3,0.0,33.8,0.0,0.0,7.6,3.1,4.8
23:02:58,OpenTP,23.4,309.27,0.0,34.4,31.2,0.0,26.2,0.0,12.5,0.0,3.1,12.1,10.9,4.6
23:02:59,OpenTP,28.1,307.7,0.0,40.0,25.8,0.0,41.5,0.0,26.2,0.0,1.6,18.2,13.6,9.4
23:03:00,OpenTP,25.0,308.07,0.0,44.8,31.8,1.5,28.1,0.0,40.6,0.0,0.0,18.5,3.1,4.6
23:03:01,OpenTP,21.7,310.62,4.5,26.2,40.0,6.1,38.5,7.8,21.9,1.4,6.2,24.6,12.5,4.7
23:03:02,OpenTP,10.9,303.21,0.0,35.9,36.9,0.0,25.0,0.0,35.4,2.0,6.3,25.4,16.9,13.8
23:03:03,OpenTP,32.8,310.55,2.6,27.3,32.8,1.4,30.3,0.0,41.5,1.3,3.1,24.6,12.7,16.7
23:03:04,OpenTP,29.6,310.49,0.0,50.0,51.5,0.0,34.3,1.7,43.1,0.0,6.2,19.7,15.4,9.1
23:03:05,OpenTP,18.7,307.05,0.0,35.4,28.6,0.0,22.2,0.0,25.0,0.0,3.1,7.8,9.4,4.6
23:03:06,OpenTP,9.4,310.62,0.0,21.9,30.8,0.0,25.8,0.0,23.4,0.0,0.0,1.6,1.6,1.6
23:03:07,OpenTP,6.2,308.34,0.0,16.9,17.2,0.0,31.2,0.0,27.7,0.0,0.0,7.8,0.0,0.0
23:03:08,OpenTP,23.4,310.94,0.0,38.6,20.3,0.0,46.2,0.0,23.4,0.0,0.0,9.1,4.7,1.6
23:03:09,OpenTP,4.7,302.93,0.0,40.0,24.6,0.0,41.5,3.1,14.5,0.0,0.0,17.2,3.1,1.6
23:03:10,OpenTP,34.3,306.71,0.0,30.8,29.7,0.0,33.8,0.0,43.1,0.0,8.7,17.2,15.4,12.1
23:03:11,OpenTP,26.5,310.49,0.0,43.9,30.8,0.0,37.5,0.0,18.5,0.0,1.5,16.9,10.8,9.0
23:03:12,OpenTP,29.7,307.43,0.0,46.2,39.1,3.1,41.5,0.0,18.8,0.0,0.0,1.6,4.7,0.0
23:03:13,OpenTP,37.5,308.18,1.9,49.3,23.1,1.9,47.7,3.8,6.3,0.0,3.1,10.9,7.9,7.9
23:03:14,OpenTP,28.1,308.3,0.0,34.3,43.3,0.0,29.2,0.0,25.8,0.0,7.5,16.4,13.4,9.0
